Compartment,MP_form,Size_Bin,k_discorporation,k_fragmentation,k_heteroaggregation,k_heteroaggregate_breackup,k_biofouling,k_defouling,k_advective_transport,k_settling,k_rising,k_mixing,k_sea_spray_aerosol,k_beaching,k_sediment_resuspension,k_burial,k_runoff_transport,k_percolation,k_soil_air_resuspension,k_soil_convection,k_sequestration_deep_soils,k_wind_trasport,k_dry_deposition,k_wet_deposition
Beaches_Soil_Surface,freeMP,mp4,1.2155358806115764e-09,"[9.512937595129376e-09, 3.1709791983764586e-09, 3.1709791983764586e-09, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,freeMP,mp5,1.2155358806115762e-07,"[1.1098427194317603e-07, 2.3782343987823436e-08, 1.5854895991882293e-08, 7.927447995941153e-09, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterMP,mp1,1.2155358806115763e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterMP,mp2,1.2155358806115764e-14,"[2.528451797958585e-12, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterMP,mp3,1.2155358806115762e-12,"[7.935514617141138e-12, 7.935514617141138e-12, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterMP,mp4,1.2155358806115764e-10,"[9.512947284918179e-11, 3.170982428306059e-11, 3.170982428306059e-11, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterMP,mp5,1.2155358806115764e-08,"[1.1098427205622372e-09, 2.378234401204794e-10, 1.5854896008031963e-10, 7.927448004015988e-11, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,biofMP,mp1,2.431071761223153e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,biofMP,mp2,2.4310717612231526e-13,"[1.943122678398596e-10, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,biofMP,mp3,2.4310717612231528e-11,"[4.538912937372814e-10, 4.538912937372814e-10, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,biofMP,mp4,2.4310717612231527e-09,"[4.825491470292957e-09, 1.6084971567643192e-09, 1.6084971567643192e-09, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,biofMP,mp5,2.4310717612231525e-07,"[5.557266242310434e-08, 1.1908427662093789e-08, 7.938951774729193e-09, 3.9694758873646e-09, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterBiofMP,mp1,2.4310717612231526e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterBiofMP,mp2,2.4310717612231528e-14,"[2.069169623927708e-12, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterBiofMP,mp3,2.4310717612231525e-12,"[4.541989829336653e-12, 4.541989829336653e-12, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterBiofMP,mp4,2.4310717612231527e-10,"[4.8254961775783987e-11, 1.608498725859466e-11, 1.608498725859466e-11, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Soil_Surface,heterBiofMP,mp5,2.4310717612231527e-08,"[5.557266247946449e-10, 1.1908427674170962e-10, 7.938951782780642e-11, 3.9694758913903243e-11, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[6.388888888888889e-10, 0.0]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Beaches_Deep_Soil,freeMP,mp1,1.2155358806115763e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,freeMP,mp2,1.2155358806115764e-14,"[1.5854895991882293e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,freeMP,mp3,1.2155358806115762e-12,"[7.927447995941148e-11, 7.927447995941148e-11, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,freeMP,mp4,1.2155358806115764e-10,"[9.512937595129376e-10, 3.1709791983764586e-10, 3.1709791983764586e-10, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,freeMP,mp5,1.2155358806115764e-08,"[1.1098427194317605e-08, 2.378234398782344e-09, 1.5854895991882293e-09, 7.927447995941154e-10, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterMP,mp1,1.2155358806115763e-17,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterMP,mp2,1.2155358806115764e-15,"[2.528451797958585e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterMP,mp3,1.2155358806115763e-13,"[7.935514617141137e-13, 7.935514617141137e-13, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterMP,mp4,1.2155358806115764e-11,"[9.512947284918177e-12, 3.1709824283060596e-12, 3.1709824283060596e-12, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterMP,mp5,1.2155358806115764e-09,"[1.1098427205622375e-10, 2.3782344012047947e-11, 1.5854896008031967e-11, 7.92744800401599e-12, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,biofMP,mp1,2.4310717612231526e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,biofMP,mp2,2.4310717612231528e-14,"[1.943122678398596e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,biofMP,mp3,2.4310717612231525e-12,"[4.5389129373728136e-11, 4.5389129373728136e-11, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,biofMP,mp4,2.4310717612231527e-10,"[4.825491470292957e-10, 1.6084971567643192e-10, 1.6084971567643192e-10, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,biofMP,mp5,2.4310717612231527e-08,"[5.557266242310434e-09, 1.1908427662093788e-09, 7.938951774729193e-10, 3.9694758873646e-10, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterBiofMP,mp1,2.4310717612231526e-17,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterBiofMP,mp2,2.431071761223153e-15,"[2.069169623927708e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterBiofMP,mp3,2.4310717612231526e-13,"[4.5419898293366534e-13, 4.5419898293366534e-13, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterBiofMP,mp4,2.4310717612231528e-11,"[4.825496177578399e-12, 1.6084987258594664e-12, 1.6084987258594664e-12, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Beaches_Deep_Soil,heterBiofMP,mp5,2.4310717612231527e-09,"[5.557266247946449e-11, 1.1908427674170963e-11, 7.938951782780642e-12, 3.969475891390324e-12, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil_Surface,freeMP,mp1,1.2155358806115764e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,freeMP,mp2,1.2155358806115763e-13,"[1.5854895991882296e-10, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,freeMP,mp3,1.2155358806115764e-11,"[7.927447995941146e-10, 7.927447995941146e-10, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,freeMP,mp4,1.2155358806115764e-09,"[9.512937595129376e-09, 3.1709791983764586e-09, 3.1709791983764586e-09, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,freeMP,mp5,1.2155358806115762e-07,"[1.1098427194317603e-07, 2.3782343987823436e-08, 1.5854895991882293e-08, 7.927447995941153e-09, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterMP,mp1,1.2155358806115763e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterMP,mp2,1.2155358806115764e-14,"[2.528451797958585e-12, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterMP,mp3,1.2155358806115762e-12,"[7.935514617141138e-12, 7.935514617141138e-12, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterMP,mp4,1.2155358806115764e-10,"[9.512947284918179e-11, 3.170982428306059e-11, 3.170982428306059e-11, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterMP,mp5,1.2155358806115764e-08,"[1.1098427205622372e-09, 2.378234401204794e-10, 1.5854896008031963e-10, 7.927448004015988e-11, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,biofMP,mp1,2.431071761223153e-15,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,biofMP,mp2,2.4310717612231526e-13,"[1.943122678398596e-10, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,biofMP,mp3,2.4310717612231528e-11,"[4.538912937372814e-10, 4.538912937372814e-10, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,biofMP,mp4,2.4310717612231527e-09,"[4.825491470292957e-09, 1.6084971567643192e-09, 1.6084971567643192e-09, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,biofMP,mp5,2.4310717612231525e-07,"[5.557266242310434e-08, 1.1908427662093789e-08, 7.938951774729193e-09, 3.9694758873646e-09, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterBiofMP,mp1,2.4310717612231526e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterBiofMP,mp2,2.4310717612231528e-14,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterBiofMP,mp3,2.4310717612231525e-12,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterBiofMP,mp4,2.4310717612231527e-10,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil_Surface,heterBiofMP,mp5,2.4310717612231527e-08,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,"[0.0, 6.388888888888889e-10]",0.0,2.777777777777778e-11,1.261111111111111e-08,0.0,0.0,0,0.0
Background_Soil,freeMP,mp1,1.2155358806115763e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,freeMP,mp2,1.2155358806115764e-14,"[1.5854895991882293e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,freeMP,mp3,1.2155358806115762e-12,"[7.927447995941148e-11, 7.927447995941148e-11, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,freeMP,mp4,1.2155358806115764e-10,"[9.512937595129376e-10, 3.1709791983764586e-10, 3.1709791983764586e-10, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,freeMP,mp5,1.2155358806115764e-08,"[1.1098427194317605e-08, 2.378234398782344e-09, 1.5854895991882293e-09, 7.927447995941154e-10, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,heterMP,mp1,1.2155358806115763e-17,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,heterMP,mp2,1.2155358806115764e-15,"[2.528451797958585e-13, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,heterMP,mp3,1.2155358806115763e-13,"[7.935514617141137e-13, 7.935514617141137e-13, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,heterMP,mp4,1.2155358806115764e-11,"[9.512947284918177e-12, 3.1709824283060596e-12, 3.1709824283060596e-12, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,heterMP,mp5,1.2155358806115764e-09,"[1.1098427205622375e-10, 2.3782344012047947e-11, 1.5854896008031967e-11, 7.92744800401599e-12, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,biofMP,mp1,2.4310717612231526e-16,"[0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,biofMP,mp2,2.4310717612231528e-14,"[1.943122678398596e-11, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
Background_Soil,biofMP,mp3,2.4310717612231525e-12,"[4.5389129373728136e-11, 4.5389129373728136e-11, 0.0, 0.0, 0.0]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.261111111111111e-09,6.305555555555555e-11,0.0,0,0.0
